Replicate,Generation,mean fitness,mean learning rate,mean learning episodes,mean best fitness,environmental mean location
0,37595,328.7278244,0.6417632023,26.253,362.2117589,-0.6101309648
0,37596,343.0346597,0.6369707308,26.285,364.715277,-0.9111102616
0,37597,289.8745933,0.6350986237,26.157,359.7271847,-0.8341979261
0,37598,304.8628084,0.6376565697,26.134,352.178438,-0.5899920017
0,37599,303.3616491,0.6379415119,26.121,360.7821909,-0.3111888456
0,37600,321.6853495,0.6324659893,26.152,356.7295874,-0.6011339634
0,37601,339.4129527,0.6341161756,26.234,355.2838175,-0.3190519357
0,37602,332.2241894,0.6380824827,26.218,373.6017868,-0.4453754023
0,37603,333.7577563,0.639023274,26.313,359.6892262,-0.7320186589
0,37604,318.6987413,0.6440443264,26.408,360.0076872,0.9703717576
0,37605,339.1919813,0.6480663944,26.404,362.2776156,-0.7997210033
0,37606,293.0177523,0.651222112,26.328,359.7255416,0.9028861868
0,37607,337.1824105,0.6533535941,26.275,367.8332369,-0.8137165249
0,37608,347.1242426,0.6501833128,26.268,362.2752501,-0.5541159294
0,37609,350.7128672,0.6536787493,26.23,367.5003805,-0.3122634631
0,37610,334.3354401,0.6548946002,26.188,370.5444592,-0.6014147431
0,37611,318.8560674,0.6485615699,26.223,363.5825968,-0.8818523811
0,37612,337.108539,0.6476367258,26.056,362.1444264,-0.587224639
0,37613,333.5047572,0.6526062692,25.911,361.6279134,-0.787709513
0,37614,346.8783691,0.6510914873,26.083,367.8538052,-0.5671995428
0,37615,343.456963,0.6511668995,26.35,361.5963244,-0.3729943244
0,37616,327.4508573,0.6499330131,26.25,358.9987215,-0.6616203912
0,37617,330.3455723,0.6506343169,26.189,366.3245175,-0.9974050898
0,37618,326.4074595,0.6546518001,26.282,356.3652838,0.7295925458
0,37619,331.1227423,0.6468045188,26.323,369.347426,0.9746591876
0,37620,336.3668546,0.6421491374,26.39,365.0742021,-0.7938241867
0,37621,322.5218429,0.6447698125,26.401,349.7628646,-0.5789144803
0,37622,333.3225843,0.6494672277,26.448,360.8123292,-0.2779673148
0,37623,326.1684367,0.6499306866,26.42,363.5121716,-0.5495709729
0,37624,333.2332468,0.6593511027,26.288,365.0687108,-0.2646982013
0,37625,347.0617319,0.6566819043,26.425,364.5090608,0.01001311158
0,37626,343.1823266,0.6527258012,26.428,369.4385949,-0.2219028078
0,37627,339.3311722,0.6483629395,26.486,359.1669733,-0.4893140949
0,37628,330.1090623,0.6521152546,26.462,363.0438331,-0.6909907536
0,37629,331.3774255,0.6492068787,26.522,362.0364217,-0.4324937045
0,37630,335.8125367,0.6463526086,26.556,361.3070824,-0.6497269902
0,37631,342.4046634,0.6456625956,26.512,360.6285426,-0.3242520887
0,37632,352.4784733,0.6458286957,26.592,364.3116379,-0.5040398801
0,37633,330.5604973,0.6425380287,26.728,358.7754142,-0.7271008503
0,37634,341.4493591,0.6378593248,26.73,361.0796183,-0.4754115601
0,37635,334.5453203,0.6335089185,26.736,349.9565193,-0.2912898178
0,37636,346.289242,0.6332711578,26.738,362.5488936,-0.519468237
0,37637,341.9527971,0.6322008332,26.861,367.6056938,-0.343879383
0,37638,343.6567911,0.6318668766,26.91,366.9851924,-0.5693202828
0,37639,347.3896706,0.6282545881,26.927,363.8422781,-0.8404039929
0,37640,345.4098437,0.6281970275,27.011,362.5879314,0.831070402
0,37641,339.2321854,0.6266927255,27.056,364.1080458,-0.9333126657
0,37642,338.1134124,0.627237013,27.067,366.6597441,-0.6477396892
0,37643,301.4683746,0.6272301006,27.07,362.7237102,-0.8944748454
0,37644,336.4034626,0.6258045228,26.89,358.8935486,0.9037767697
0,37645,333.4654602,0.6270457759,26.944,357.2181539,0.5859312461
0,37646,323.2773241,0.6261457153,26.953,352.1910675,0.8671012815
0,37647,309.5530716,0.6261648409,26.881,361.9342652,0.612213629
0,37648,343.2457894,0.6248076007,26.919,357.6918978,0.8566908206
0,37649,339.8141567,0.6257206551,26.946,360.1003566,-0.8732445973
0,37650,357.4412787,0.6255199185,26.977,368.8876329,0.8707500219
0,37651,319.672248,0.6241428135,26.806,361.1060906,-0.8648131638
0,37652,340.3112043,0.6254452067,26.707,358.4099932,0.9046636852
0,37653,345.1350654,0.6249847405,26.719,366.6616283,0.7901888526
0,37654,341.8522185,0.6248041311,26.839,368.2522786,-0.9668971357
0,37655,346.6897289,0.6257726922,26.792,363.4421514,0.8165070842
0,37656,325.8622994,0.6280826442,26.801,364.1728013,0.5995934194
0,37657,348.6575779,0.6325577543,26.933,361.4708414,0.3452677719
0,37658,336.0479876,0.6324878767,26.93,373.4859883,0.6042651273
0,37659,277.7491027,0.6328318971,26.773,368.6625847,0.8889507952
0,37660,328.8919737,0.626623865,26.473,356.593878,-0.8645965179
0,37661,334.2988234,0.6274605471,26.432,365.6037769,0.917679978
0,37662,326.2291779,0.6254646853,26.363,365.1948655,0.669733012
0,37663,327.1956148,0.6240883905,26.285,359.1026395,0.3947312555
0,37664,322.0532973,0.621082,26.153,354.555504,0.7012679876
0,37665,349.7215493,0.6209930599,26.221,362.8509467,0.8933152825
0,37666,342.3738445,0.6183425457,26.339,360.7210435,-0.8115777686
0,37667,343.4927819,0.6138829447,26.258,363.5581482,-0.5112311681
0,37668,356.3478974,0.6155248127,26.357,368.9578743,-0.7889209425
0,37669,335.2223386,0.6194415204,26.348,368.5070056,-0.5729043124
0,37670,326.9751199,0.6172127012,26.197,355.4869834,-0.1984064754
0,37671,354.6112585,0.6203315906,26.072,376.901978,-0.4383649206
0,37672,347.6318142,0.619745057,25.909,359.895125,-0.7845357213
0,37673,322.0601032,0.6204018962,25.945,359.2673421,-0.535220305
0,37674,336.8510078,0.6219718942,25.925,362.7461636,-0.8444719435
0,37675,349.5589525,0.6228535715,25.901,362.1803352,0.9238687917
0,37676,341.2226055,0.6239187226,25.904,361.929634,-0.7640570616
0,37677,340.0932946,0.6250636583,25.979,357.5697046,-0.5750370098
0,37678,346.0055234,0.6255518937,26.08,365.115738,-0.3343635923
0,37679,333.1558452,0.6277034107,26.1,348.376227,-0.06188844138
0,37680,332.0066227,0.6289313542,26.116,361.5735967,-0.2715146052
0,37681,343.7919572,0.6295089764,26.129,360.5212922,-0.02764370273
0,37682,352.3865104,0.6298604274,26.084,368.5617585,0.1281468214
0,37683,336.1089353,0.6278390791,26.066,354.822086,-0.1305094433
0,37684,340.1748049,0.6316157457,26.14,355.0650282,-0.2272449504
0,37685,342.4306361,0.6311054196,26.187,360.0028628,-0.03462280961
0,37686,346.5822653,0.63334154,26.26,361.8608328,0.1718178887
0,37687,342.2198113,0.635670099,26.211,362.2722756,-0.1495359515
0,37688,363.721757,0.6350606753,26.306,371.3228099,0.1783489807
0,37689,347.2343324,0.6379454061,26.216,360.688109,0.3808835513
0,37690,343.770572,0.6369620894,26.271,361.6873161,0.1123908438
0,37691,337.3226108,0.6350020628,26.349,358.1936296,-0.02075089962
0,37692,340.7169832,0.6303117886,26.41,355.2808898,-0.1587750982
0,37693,327.7408403,0.6287794024,26.521,360.9454723,-0.4090554877
0,37694,326.0139773,0.6263707655,26.649,360.5100412,-0.6549010463
0,37695,325.9853565,0.6260140232,26.73,361.0550912,-0.8644245782
0,37696,338.7574627,0.6220417324,26.85,368.095508,0.8687283992
0,37697,327.1823577,0.6189118553,26.879,367.0496647,-0.9161453337
0,37698,334.7587712,0.6227697298,26.779,367.7495076,-0.7064448474
0,37699,316.5750822,0.6243968888,26.733,365.9096084,-0.9628104332
0,37700,358.1088686,0.6239508579,26.729,370.1789593,0.8350341606
0,37701,334.6556872,0.6275583493,26.77,360.0945429,-0.9427803816
0,37702,323.380652,0.630512335,26.638,360.6128707,-0.6070852652
0,37703,342.2891993,0.6321587131,26.692,368.166514,-0.9497937864
0,37704,327.6318642,0.6311641583,26.802,359.7987264,-0.6803854639
0,37705,323.0893169,0.6327696695,26.777,355.5301245,-0.921306247
0,37706,333.8626766,0.6309903025,26.722,363.4795919,-0.6643573905
0,37707,340.0543436,0.6320419509,26.654,365.5606911,-0.9298218861
0,37708,334.6749153,0.6278560495,26.557,363.8797991,-0.7260777697
0,37709,338.1000639,0.6327431752,26.449,371.4723521,-0.9399312457
0,37710,338.806486,0.6327086735,26.416,370.5360878,-0.6946721678
0,37711,334.7672109,0.6367636024,26.254,363.2135502,-0.4560488363
0,37712,344.1052295,0.6304644137,26.179,364.5188762,-0.08887867634
0,37713,342.4272442,0.6270896486,25.924,350.2547005,0.2243180105
0,37714,308.4755788,0.6260566097,26.007,361.33988,0.4960273915
0,37715,356.5794129,0.6256461353,26.12,365.0544313,0.3056012344
0,37716,301.0100598,0.6211156146,26.367,367.6656763,0.5644913729
0,37717,344.1792757,0.6242890824,26.658,362.4521264,0.2568738454
0,37718,330.4689467,0.623771907,26.791,363.5388122,0.538066675
0,37719,345.2490807,0.6228858952,26.878,355.2189295,0.250956298
0,37720,352.8223394,0.6212344173,26.883,368.7800455,0.03334357564
0,37721,324.092399,0.6233589971,27.055,361.3726353,-0.1106359625
0,37722,345.2543492,0.6287126164,26.933,364.4497584,-0.3141547528
0,37723,343.9447906,0.6257924981,26.992,359.4204024,-0.5363139853
0,37724,324.0860537,0.6168459521,27.019,362.7999711,-0.3101078615
0,37725,339.8305799,0.62179459,26.965,371.516572,-0.6406602859
0,37726,342.3718046,0.6227158577,26.92,364.7441938,-0.3528776019
0,37727,340.7079982,0.6234805907,27.049,361.2779864,-0.002639721418
0,37728,336.871264,0.6231281311,27.037,355.6731245,-0.2813502315
0,37729,347.1110578,0.6216783656,27.156,366.4638697,-0.5623941397
0,37730,353.4160234,0.6209433428,26.997,364.2319002,-0.3183681173
0,37731,307.2209099,0.6225910555,27.081,361.2161329,-0.0731616955
0,37732,344.3372338,0.615139855,27.039,364.3671032,-0.3162595892
0,37733,339.8977701,0.6114929601,26.981,366.8376502,-0.5610460641
0,37734,325.6409895,0.6129491766,26.926,364.3124076,-0.8632810812
0,37735,336.9085668,0.6072661001,26.907,364.5830856,0.9377859305
0,37736,338.8794039,0.6102819572,26.903,356.1680796,-0.8233557007
0,37737,319.162947,0.6140112663,26.934,362.1837178,0.9810497656
0,37738,345.5622272,0.6183009919,26.779,360.7858828,-0.8213659305
0,37739,336.8092462,0.6274490736,26.65,361.9713264,-0.5455498939
0,37740,336.5042474,0.6249463581,26.745,362.1787481,-0.8570321438
0,37741,323.7124028,0.6292134325,26.856,355.2600461,-0.6372488074
0,37742,336.9766876,0.6313382953,26.777,353.9849028,-0.8519096138
0,37743,339.3662819,0.6274498148,26.819,368.0722503,0.8892920155
0,37744,332.2845305,0.6255862979,26.84,371.6706705,0.6354124567
0,37745,324.3309772,0.6242464958,26.823,361.5855425,-0.9973433438
0,37746,332.9437341,0.6208354202,26.878,366.9304151,-0.7188915414
0,37747,335.8141899,0.6120074736,26.943,356.2499691,-0.5386083469
0,37748,361.8009836,0.6140137724,27.02,373.0810683,-0.2708708741
0,37749,329.4660038,0.6115848654,26.954,357.0888926,0.06407374667
0,37750,353.3352212,0.6032477444,26.914,364.7317824,0.353633924
0,37751,344.0345305,0.5953238403,26.967,364.0193538,0.5762060207
0,37752,347.9613184,0.5974923244,26.952,370.3115771,0.8930150951
0,37753,320.7076571,0.5934057738,26.925,354.402387,0.6762511724
0,37754,345.5605266,0.5927656336,26.971,359.5230325,0.4097806408
0,37755,354.8031142,0.5963794182,26.998,366.7979092,0.1372351778
0,37756,336.9975119,0.6000485192,26.862,357.2490331,0.3264411781
0,37757,355.2995509,0.5958944437,26.828,376.005321,0.532753576
0,37758,352.1114695,0.5926701118,26.743,368.2635366,0.8101811355
0,37759,317.1354366,0.5921090806,26.821,354.5873584,0.5815890079
0,37760,337.7682584,0.5855750075,26.77,365.7000636,0.8356033773
0,37761,318.7898263,0.5835103905,26.894,361.4469127,0.5003803082
0,37762,352.3121928,0.5808393591,26.984,373.4849289,0.7307515508
0,37763,352.6973472,0.5852978902,26.916,367.9264604,0.452311385
0,37764,324.9845169,0.5891837615,26.875,362.4213826,0.6234129692
0,37765,352.455599,0.588389372,26.75,365.7142865,0.383631478
0,37766,327.0603851,0.5864185517,26.655,358.5394081,0.614994586
0,37767,311.3416293,0.5865238817,26.664,364.9723947,0.915244941
0,37768,342.9386331,0.5831776731,26.873,363.4973108,-0.8006339148
0,37769,341.6574015,0.5795491351,26.758,366.2078551,0.9101456823
0,37770,330.4836805,0.5721772184,26.622,360.8547812,0.6824504181
0,37771,294.7339878,0.5706621945,26.575,360.6936828,0.8729125915
0,37772,336.9600139,0.5721743292,26.455,361.452089,-0.9310640694
0,37773,322.1644602,0.5784609916,26.43,356.0420759,-0.6380076364
0,37774,351.5112818,0.5792487101,26.426,369.3323297,-0.8500629134
0,37775,334.317712,0.576157168,26.47,362.7851159,-0.6286120511
0,37776,328.2442159,0.5725182747,26.55,364.5763155,-0.9549725985
0,37777,345.0310096,0.5804747383,26.499,368.1830153,0.7710973811
0,37778,318.6132428,0.5801088631,26.519,350.5579227,-0.9605350262
0,37779,339.7799783,0.5740912251,26.685,359.155204,-0.7529810165
0,37780,297.0300726,0.5778028474,26.714,358.5527296,-0.9870977519
0,37781,347.7227592,0.5772678231,26.65,362.08918,0.845494252
0,37782,327.0766247,0.5733913679,26.574,361.8782479,0.5371547856
0,37783,349.1199913,0.5691923434,26.6,368.9473805,0.2926565392
0,37784,352.9534986,0.5692731605,26.566,363.3101677,0.1149000298
0,37785,355.521022,0.5686950975,26.615,368.7831215,-0.1449120373
0,37786,347.901406,0.5745820084,26.681,359.3824663,0.1821102663
0,37787,347.9709555,0.5707993131,26.652,364.6964368,0.4155326178
0,37788,349.2609394,0.5749113622,26.539,362.1346128,0.1305065022
0,37789,339.9226366,0.5730238508,26.652,355.83001,-0.08187656888
0,37790,351.0169501,0.5704191514,26.732,362.3496241,0.1423858785
0,37791,352.6140585,0.5767845556,26.75,366.1149796,-0.01586127289
0,37792,359.0265618,0.5769005326,26.787,366.0869954,0.2368556096
0,37793,347.5473226,0.570889652,26.891,361.7292138,0.4032762222
0,37794,337.0681767,0.5684071918,26.952,362.9781026,0.6966398378
0,37795,351.8410539,0.5708676841,26.888,366.2717427,0.4753078499
0,37796,326.5391769,0.5694376862,26.886,362.6898108,0.6799658794
0,37797,326.6710948,0.5724216929,26.96,360.3644793,0.4341559842
0,37798,331.65818,0.5827543418,26.859,362.2576678,0.6602666837
0,37799,343.71359,0.5774573493,26.949,371.0807334,0.9343730419
0,37800,334.726891,0.5768628301,26.98,357.7700131,0.6664835967
0,37801,339.736387,0.5756548167,26.898,355.6098222,0.3138427265
0,37802,346.9158007,0.5755483801,26.694,362.294689,0.5685397359
0,37803,349.0585451,0.5777661521,26.639,365.9978568,0.3598547438
0,37804,334.3208313,0.5799418702,26.646,363.9975057,0.639782118
0,37805,343.4987475,0.5795025661,26.56,358.7173712,0.4452154173
0,37806,291.0942314,0.5836588503,26.589,358.2457045,0.7442403691
0,37807,335.7017226,0.5856559028,26.521,359.230663,0.4850654334
0,37808,341.3254917,0.5869923434,26.542,360.7204983,0.7375310514
0,37809,345.5507471,0.5880807446,26.567,362.0812129,0.44131183
0,37810,348.9966561,0.5881240247,26.56,358.6728491,0.2290294553
0,37811,359.0513311,0.5889107488,26.516,369.3993079,0.0001483028939
0,37812,337.7700351,0.5882422131,26.48,356.0438316,-0.2846758773
0,37813,339.8734449,0.5874372277,26.421,357.7531152,-0.5363250026
0,37814,318.9505069,0.5844537023,26.358,362.5376929,-0.8148424741
0,37815,356.3249521,0.5934669847,26.479,370.7405832,0.8907265408
0,37816,330.0543226,0.5958777058,26.48,372.914029,0.7142768572
0,37817,348.2925237,0.596347759,26.498,367.0367314,0.5039259975
0,37818,355.0380415,0.5968860664,26.464,375.9081565,0.7528746525
0,37819,344.1291663,0.5979102403,26.519,377.3207074,0.9988519291
0,37820,352.91957,0.6000832693,26.51,367.3525425,-0.8258283035
0,37821,331.2820851,0.5975750836,26.468,350.4206573,0.9386142593
0,37822,329.0071555,0.5991947543,26.383,349.1063057,-0.7936271142
0,37823,326.1899861,0.5994404033,26.329,367.016801,-0.5483263747
0,37824,349.5741315,0.5992640475,26.436,365.0297011,-0.8148690397
0,37825,316.7495496,0.5994388654,26.416,354.7733366,-0.6464194776
0,37826,345.1580778,0.6008516873,26.434,364.6467852,-0.9121296278
0,37827,331.3107509,0.6002824463,26.343,351.6216739,0.8795821753
0,37828,342.6906878,0.6099704791,26.346,371.4115304,0.6119804884
0,37829,357.2332522,0.6037055375,26.277,367.492707,0.2982578173
0,37830,334.1590283,0.6089126033,26.234,361.4613683,0.566240461
0,37831,357.9280887,0.6104374372,26.089,366.2603384,0.2522162527
0,37832,352.2924828,0.6077452598,26.039,361.6504845,0.06914624317
0,37833,348.4864966,0.6110233431,26.038,359.6167239,0.3512522778
0,37834,309.6979558,0.6083869391,25.948,353.941016,0.5854146828
0,37835,342.7472326,0.5982753879,25.864,363.2228546,0.8455829387
0,37836,331.7751618,0.5982609662,25.865,358.6036906,-0.8374399776
0,37837,351.462361,0.598116044,25.763,364.1167035,0.9110563934
0,37838,336.3156335,0.5963505715,25.74,358.9604863,0.7069386409
0,37839,357.3129412,0.5939429264,25.719,371.5215707,0.4306654614
0,37840,348.751946,0.5971439037,25.669,362.1938807,0.1359143829
0,37841,346.7277076,0.5955183215,25.609,355.6623834,-0.1371720183
0,37842,337.0403344,0.6008939838,25.615,356.3387367,-0.3574113488
0,37843,330.29138,0.6023602475,25.71,365.4122001,-0.6431332595
0,37844,352.3844104,0.6049557371,25.699,364.826729,-0.4422836332
0,37845,353.0450561,0.6070441676,25.62,369.1391261,-0.2678577614
0,37846,343.7670903,0.6035434529,25.553,360.7885443,-0.4918591605
0,37847,331.7717861,0.6015952039,25.586,357.0036757,-0.7548317859
0,37848,337.1495764,0.6012546097,25.518,364.3824368,-0.5297070785
0,37849,322.3007073,0.6020637808,25.446,365.9837955,-0.8608290787
0,37850,327.005217,0.6080304576,25.513,358.7877032,0.9078672205
0,37851,350.1953426,0.607438417,25.38,370.4768344,-0.8025527135
0,37852,320.870264,0.6072247656,25.414,352.663802,-0.4844641234
0,37853,333.5531714,0.6142031188,25.464,359.1080575,-0.2829891606
0,37854,357.4754185,0.6137168493,25.422,371.8225297,-0.07947637451
0,37855,349.5673788,0.6146398077,25.447,369.2422748,0.1598224545
0,37856,344.7167162,0.613961025,25.376,368.9792315,-0.0861073923
0,37857,344.9433374,0.6150506923,25.271,361.3574053,0.1278300213
0,37858,364.3285723,0.6167032851,25.314,373.2807217,0.4244587205
0,37859,354.0047835,0.6135342484,25.285,366.7886905,0.1579330834
0,37860,340.833834,0.6153429324,25.279,358.1568514,0.4494650024
0,37861,344.9817292,0.6211869097,25.377,360.628601,0.2545206198
0,37862,350.288134,0.6174432801,25.387,361.4761736,-0.05316481753
0,37863,342.8528197,0.615832246,25.392,359.089147,0.138058851
0,37864,348.8439892,0.6187744299,25.448,365.8263369,-0.2261478592
0,37865,313.9399146,0.6210559298,25.483,361.0427917,-0.5503352627
0,37866,322.1820749,0.6172888754,25.483,360.9157609,-0.2894608338
0,37867,327.1255819,0.623411901,25.538,362.8675389,-0.6114147255
0,37868,348.4325297,0.6247118947,25.621,361.9674741,-0.782886431
0,37869,332.0206966,0.622998329,25.659,364.0015376,-0.4657987042
0,37870,332.3961063,0.6242562519,25.659,352.2387984,-0.2260941059
0,37871,342.9795786,0.6255955183,25.614,366.7951267,-0.02086816003
0,37872,349.9028236,0.6247401733,25.553,367.7895213,0.1341093114
0,37873,349.7639635,0.6216198727,25.568,364.0611811,0.3338597031
0,37874,334.6069024,0.6226810412,25.559,361.4681907,0.0777675648
0,37875,357.5376645,0.6212101354,25.525,369.2508702,-0.2606934323
0,37876,338.6470605,0.6256536298,25.562,356.5300826,-0.02994426832
0,37877,322.8949146,0.6254055642,25.56,369.9371802,-0.3506214261
0,37878,355.8948048,0.630224992,25.595,367.9557888,-0.1470027662
0,37879,343.7987111,0.6307046644,25.604,370.5059683,0.07056549966
0,37880,336.2441418,0.633157388,25.511,363.2421795,0.3039589143
0,37881,310.0043582,0.6264009174,25.501,358.1295493,0.6236476166
0,37882,348.0899819,0.6276164547,25.595,365.3470624,0.8100920182
0,37883,328.8171922,0.628732588,25.618,361.7581818,0.575192907
0,37884,340.3606816,0.6257588475,25.696,367.2796245,0.7569492447
0,37885,329.6914714,0.6225825782,25.659,364.1399867,-0.9476413898
0,37886,327.382717,0.6232927068,25.676,352.4153619,0.8245321354
0,37887,325.7496896,0.6211282925,25.685,360.2854271,0.6082488106
0,37888,335.2915533,0.6211638449,25.633,361.8426674,0.8961287117
0,37889,337.8830037,0.6208596405,25.613,371.511467,-0.9930325999
0,37890,351.1729365,0.6226193032,25.488,370.1180623,0.7347082122
0,37891,337.9233111,0.6212686865,25.509,373.3319957,0.9242443526
0,37892,325.8607591,0.6269192816,25.698,354.7225787,-0.7524828079
0,37893,333.8195347,0.6299411949,25.764,355.1449299,-0.9911529293
0,37894,329.3775861,0.6330042245,25.831,363.1882724,-0.6613928799
0,37895,340.6123877,0.6300070405,25.825,367.7665865,-0.4648403339
0,37896,343.0003277,0.6280226912,25.851,372.4007936,-0.6182844183
0,37897,354.2528756,0.6243298907,25.858,369.4885487,-0.8084465409
0,37898,338.3142448,0.6233881035,25.826,369.8826963,-0.6557955119
0,37899,259.9024895,0.6232903394,25.853,362.9314598,-0.9146970336
0,37900,349.126723,0.627215975,25.74,373.7432617,0.8643592003
0,37901,296.2856056,0.6238532576,25.907,366.6115882,0.5480787238
0,37902,349.5525871,0.6242672705,25.787,364.7384813,0.774339791
0,37903,339.6882577,0.6233635964,25.701,363.073426,0.504191463
0,37904,342.5758349,0.6247466565,25.642,360.4107265,0.2567750265
0,37905,326.8791524,0.6227609105,25.524,353.6512862,0.5193340347
0,37906,350.1694873,0.6185202652,25.529,366.644446,0.2038829096
0,37907,351.9836532,0.6205543053,25.598,365.4062153,-0.0222141554
0,37908,349.9727886,0.6226767832,25.504,370.0111104,-0.2801179396
0,37909,338.2711706,0.6212244786,25.471,357.324012,-0.5874440143
0,37910,332.7499419,0.6233562169,25.384,371.778033,-0.9092311921
0,37911,343.7842796,0.6237440778,25.368,368.1721541,-0.7505751932
0,37912,337.9972536,0.6288845375,25.287,359.3787949,-0.9219769589
0,37913,350.3835069,0.6289297738,25.328,369.6895311,0.8303855351
0,37914,336.6733108,0.6248988046,25.222,359.926772,-0.8795888259
0,37915,317.7590927,0.6213206034,25.21,352.682174,-0.6292659553
0,37916,347.8133439,0.6242414066,25.216,364.0767102,-0.4061271203
0,37917,327.0055259,0.6296814893,25.306,353.2732812,-0.6608774012
0,37918,322.7464662,0.6280708317,25.284,359.1889567,-0.3272621828
0,37919,343.0389738,0.6262847855,25.318,360.3597315,-0.1061535655
0,37920,351.2097242,0.6284844495,25.337,366.5994872,-0.3529209609
0,37921,349.6140157,0.6253147007,25.242,363.430869,-0.1020535886
0,37922,340.4827566,0.6250475845,25.262,368.2134228,-0.3844261143
0,37923,342.0230293,0.6275996238,25.345,355.378984,-0.1364518213
0,37924,340.1698963,0.6310205294,25.443,359.225426,-0.3922865928
0,37925,337.3318138,0.6334700863,25.564,348.5883874,-0.1724189843
0,37926,349.3097935,0.6306091721,25.684,364.1103291,0.05222609751
0,37927,354.2741861,0.6321447372,25.655,370.1385468,0.2761380232
0,37928,334.3522574,0.6297041351,25.695,351.3984666,0.07177227397
0,37929,356.0559494,0.6311918255,25.678,365.6196356,-0.1734025002
0,37930,343.8262646,0.6361592313,25.755,363.4982499,0.1769626526
0,37931,327.9554989,0.6388522761,25.885,362.3872694,0.3589254275
0,37932,343.997007,0.6370462991,25.851,355.5172299,0.1418744762
0,37933,354.8378768,0.6421571742,25.69,367.3859002,0.4062990277
0,37934,303.620695,0.646100895,25.796,361.7649838,0.5793578364
0,37935,341.7639243,0.6525120102,25.764,355.4049686,0.8565377551
0,37936,335.965962,0.6567073572,25.763,362.4001115,-0.9772312075
0,37937,358.2836128,0.6554096826,25.777,375.6961111,0.8051584486
0,37938,345.414958,0.6594418695,25.724,368.9806822,-0.887083195
0,37939,333.9308174,0.6627745573,25.625,359.5131382,0.8716604887
0,37940,313.012562,0.6602164029,25.619,360.2226595,0.6179057775
0,37941,345.0786626,0.6625165348,25.589,365.6421633,0.7810797006
0,37942,329.965376,0.660029305,25.593,363.8785365,-0.9383898386
0,37943,325.6528274,0.6642404192,25.642,352.1785951,-0.6768635513
0,37944,340.4089323,0.6615948131,25.599,358.3502805,-0.3280576203
0,37945,355.7875943,0.6619870641,25.432,371.2693779,-0.07105613681
0,37946,334.1999065,0.6675186851,25.603,359.6812495,0.1472080748
0,37947,338.1776385,0.667959495,25.591,358.2044074,0.311872779
0,37948,334.0503234,0.6698806549,25.625,355.8101292,0.5495982267
0,37949,361.5347178,0.6735132195,25.643,371.5866563,0.3631732086
0,37950,339.6998582,0.6709331484,25.712,374.8071349,0.6878069137
0,37951,348.0265031,0.6718858566,25.619,361.9769938,0.8721013797
0,37952,333.6343238,0.6734122165,25.556,364.9870534,0.6221867612
0,37953,355.2053376,0.6721205989,25.603,372.8010621,0.968560672
0,37954,342.9425881,0.6709849402,25.615,367.6907324,-0.753696053
0,37955,327.1234208,0.6666392728,25.535,355.2584082,0.9750116262
0,37956,315.795854,0.6638552703,25.556,355.6969893,-0.7593679262
0,37957,333.6741583,0.6602926717,25.456,359.9725439,0.97898886
0,37958,317.6736165,0.6619528708,25.463,366.3781474,0.7294788387
0,37959,300.1261061,0.6515988997,25.516,363.5254343,0.9929076176
0,37960,342.2143514,0.6527227939,25.57,365.0094813,-0.7745518661
0,37961,348.4415109,0.6551178086,25.564,362.9368693,0.9101903192
0,37962,335.884728,0.655698296,25.623,353.4487328,-0.8407033581
0,37963,328.0756118,0.6511175898,25.578,359.3684397,-0.7001917366
0,37964,340.4112762,0.6493232268,25.595,356.5714887,-0.8489519254
0,37965,351.4911808,0.651051987,25.603,365.3575511,0.9405480932
0,37966,321.3872095,0.6501300054,25.641,358.3922335,-0.8682072707
0,37967,301.7304826,0.653414601,25.642,353.2560095,0.9352803597
0,37968,337.5125362,0.649937709,25.605,361.089442,0.7577221614
0,37969,339.3410938,0.6501275318,25.599,365.4866708,0.9681621075
0,37970,342.0465637,0.6546925128,25.829,365.1574381,-0.7651352044
0,37971,327.3483226,0.6519124271,25.8,349.3253579,0.9269864195
0,37972,317.8043702,0.6489904526,25.898,360.7867171,-0.8630450972
0,37973,335.7371112,0.6495107193,25.974,367.2639692,-0.6552821657
0,37974,315.5989548,0.6501618871,25.963,366.1048924,-0.9142971162
0,37975,343.9834911,0.6546057578,25.995,358.8988998,0.9500308907
0,37976,322.1721258,0.6552712888,26.066,362.981004,-0.8462737909
0,37977,335.9505264,0.6566474452,25.832,359.0161393,-0.6064975717
0,37978,331.9743815,0.6591637693,25.897,365.0558075,-0.9142355992
0,37979,319.9740263,0.6611746301,26.005,356.0548543,-0.6418960373
0,37980,335.5061762,0.6587362296,25.95,369.9021571,-0.9420333078
0,37981,344.323289,0.662008433,25.918,362.7952599,-0.7342400503
0,37982,335.6245841,0.6614745894,25.978,353.3536496,-0.4272881367
0,37983,317.6446168,0.6662831904,26.068,350.0893536,-0.6837997925
0,37984,320.5285561,0.6676088299,26.096,366.7444307,-0.8653340718
0,37985,356.911297,0.6719676739,26.286,368.8389688,0.862361109
0,37986,295.1388792,0.6704943745,26.274,357.9417592,-0.8896218115
0,37987,320.6620154,0.6706720841,26.213,357.0033629,-0.6085106741
0,37988,342.1958771,0.6695183438,26.236,363.7943877,-0.7871048277
0,37989,348.9007255,0.6701072788,26.233,366.3844216,-0.563162214
0,37990,344.2276904,0.6720559245,26.128,370.0454318,-0.3499391271
