Replicate;mean.fitness;mean.learning.rate;mean.learning.episodes;mean.best.fitness;performance;environmental.mean.location;lifespan;env_sd;env_change;change_rate;learning_prop_life;fitness_prop_life
13;175.0326574;0.866252057;35.23543;213.7930361;0.818669743;-0.016583592;500;0.1;0.25;1;0.07047086;0.350065315
14;189.9062314;0.252617289;36.5370575;213.2970239;0.890294354;0.039045313;500;0.1;0.25;1;0.073074115;0.379812463
15;180.4538824;0.186225445;32.694189;215.0930752;0.839072317;-0.02295378;500;0.1;0.25;1;0.065388378;0.360907765
16;188.1476986;0.194942754;32.1478665;215.4336659;0.873425084;0.02102304;500;0.1;0.25;1;0.064295733;0.376295397
17;190.5680216;0.213496515;34.0540985;214.3733188;0.888904771;-0.025875406;500;0.1;0.25;1;0.068108197;0.381136043
18;195.2601929;0.233402866;30.606662;216.3691474;0.902445586;-0.005344261;500;0.1;0.25;1;0.061213324;0.390520386
19;195.2345395;0.278442625;29.2510165;216.8070882;0.900450427;-0.001656033;500;0.1;0.25;1;0.058502033;0.390469079
0;185.9592885;0.295555664;33.495281;215.0524428;0.864662622;0.017762675;500;0.1;0.4;1;0.066990562;0.371918577
1;194.0663233;0.309591248;31.0846265;215.8641641;0.899017247;-0.0424631;500;0.1;0.4;1;0.062169253;0.388132647
2;192.8927063;0.243638948;27.023479;217.4405775;0.887172648;-0.002300381;500;0.1;0.4;1;0.054046958;0.385785413
3;189.3064712;0.200664371;38.722346;211.8460219;0.89356645;0.028702592;500;0.1;0.4;1;0.077444692;0.378612942
4;188.3097027;0.266682723;24.6664515;218.8422061;0.860470848;-0.012965611;500;0.1;0.4;1;0.049332903;0.376619405
5;190.8547877;0.190545774;33.738859;214.6682928;0.888998929;0.008088835;500;0.1;0.4;1;0.067477718;0.381709575
6;191.7735645;0.307364882;31.083722;215.5552231;0.88973387;0.0192504;500;0.1;0.4;1;0.062167444;0.383547129
7;190.5854038;0.23103523;37.5652055;213.0426032;0.894634159;0.012247935;500;0.1;0.4;1;0.075130411;0.381170808
8;189.3772658;0.195612141;30.701485;216.0782955;0.87653133;-0.00599095;500;0.1;0.4;1;0.06140297;0.378754532
9;194.1223161;0.354520234;31.487352;215.7760154;0.899605155;-0.009018128;500;0.1;0.4;1;0.062974704;0.388244632
10;191.6600766;0.226053769;27.3853635;217.5076812;0.88104579;0.00400684;500;0.1;0.4;1;0.054770727;0.383320153
11;194.6692046;0.314461778;28.776004;216.9872115;0.897087545;0.024474172;500;0.1;0.4;1;0.057552008;0.389338409
12;187.1257335;0.254842812;26.045095;218.1456108;0.857856707;-0.00486401;500;0.1;0.4;1;0.05209019;0.374251467
13;187.4548958;0.46897352;34.1149585;214.7000382;0.872971476;-0.006283592;500;0.1;0.4;1;0.068229917;0.374909792
14;196.9876899;0.343429132;28.247915;217.1796761;0.906945889;0.015247126;500;0.1;0.4;1;0.05649583;0.39397538
15;187.1821784;0.223299264;24.523744;218.6563964;0.856224686;0.014597658;500;0.1;0.4;1;0.049047488;0.374364357
16;189.3008256;0.310489947;37.4753735;213.1001923;0.888237609;-0.02492696;500;0.1;0.4;1;0.074950747;0.378601651
17;190.9783951;0.260411591;24.149722;219.0453054;0.871929337;0.014713918;500;0.1;0.4;1;0.048299444;0.38195679
18;187.685657;0.236490524;31.0127765;215.9187525;0.86924262;0.02484847;500;0.1;0.4;1;0.062025553;0.375371314
19;197.0973057;0.308436182;31.3725945;215.6027152;0.91405912;-0.003306033;500;0.1;0.4;1;0.062745189;0.394194611
0;349.5923841;0.551524638;15.283732;371.6131289;0.940733493;0.030383133;500;0.25;0.1;1;0.030567464;0.699184768
1;344.7997631;0.366604792;21.180605;366.7900194;0.940051836;0.010940732;500;0.25;0.1;1;0.04236121;0.689599526
2;353.3305747;0.505924139;14.31595;372.1012271;0.949558143;-0.040091043;500;0.25;0.1;1;0.0286319;0.706661149
3;352.1399259;0.596545847;15.0620925;371.50979;0.947849554;-0.056699447;500;0.25;0.1;1;0.030124185;0.704279852
4;349.9697049;0.453542611;13.563781;372.5886006;0.939302695;-0.059565611;500;0.25;0.1;1;0.027127562;0.69993941
5;353.4988556;0.618842425;16.5573715;370.2937992;0.954648662;-0.035411448;500;0.25;0.1;1;0.033114743;0.706997711
6;353.4633174;0.485077744;17.619823;369.5127751;0.95656134;-0.0698496;500;0.25;0.1;1;0.035239646;0.706926635
7;348.2810347;0.377523408;18.6613845;369.0651099;0.943698644;-0.038552065;500;0.25;0.1;1;0.037322769;0.696562069
8;352.8772256;0.54314426;13.874731;372.5513368;0.947197043;0.013305378;500;0.25;0.1;1;0.027749462;0.705754451
9;348.5495345;0.49906475;15.0458385;371.432715;0.938420228;0.014681872;500;0.25;0.1;1;0.030091677;0.697099069
10;352.6412544;0.57586867;17.2254795;369.5873967;0.954149302;-0.012295318;500;0.25;0.1;1;0.034450959;0.705282509
11;348.2636395;0.536480757;18.702776;368.7153096;0.944529283;0.013772399;500;0.25;0.1;1;0.037405552;0.696527279
12;349.1989789;0.526996494;18.6866955;368.7175742;0.947051092;0.052736792;500;0.25;0.1;1;0.037373391;0.698397958
13;347.341374;0.345703665;20.342521;367.3742985;0.945485901;-0.032883592;500;0.25;0.1;1;0.040685042;0.694682748
14;347.8075256;0.553352963;17.424317;369.5915509;0.941043068;0.075847126;500;0.25;0.1;1;0.034848634;0.695615051
15;351.8813263;0.474593349;15.530972;371.0088746;0.948438338;-0.03550378;500;0.25;0.1;1;0.031061944;0.703762653
16;348.4290214;0.578444949;17.9086185;369.3777567;0.94328545;-0.010022707;500;0.25;0.1;1;0.035817237;0.696858043
17;350.8374341;0.525094192;15.029381;371.3868041;0.944663013;-0.049483748;500;0.25;0.1;1;0.030058762;0.701674868
18;350.0224453;0.619308044;17.017101;370.0460841;0.945898932;0.098455739;500;0.25;0.1;1;0.034034202;0.700044891
19;345.4975966;0.42383094;18.0651985;369.185325;0.935828011;0.077993967;500;0.25;0.1;1;0.036130397;0.690995193
0;353.4365596;0.510084453;16.069253;370.9276105;0.952852183;-0.016923582;500;0.25;0.25;1;0.032138506;0.706873119
1;350.7377995;0.558488242;16.364285;370.5186497;0.946600963;-0.0087631;500;0.25;0.25;1;0.03272857;0.701475599
2;351.6736315;0.581721287;13.2302615;372.932549;0.943000849;-0.009200381;500;0.25;0.25;1;0.026460523;0.703347263
3;353.6867581;0.508430968;15.644778;371.2535506;0.952688233;0.023498391;500;0.25;0.25;1;0.031289556;0.707373516
4;348.9762703;0.397946553;18.672272;368.8963212;0.946005194;-0.002765611;500;0.25;0.25;1;0.037344544;0.697952541
5;347.6565844;0.413975287;22.501725;365.8860041;0.950165365;0.031338835;500;0.25;0.25;1;0.04500345;0.695313169
6;352.3018715;0.556688097;17.195903;369.9020303;0.952425365;0.031715407;500;0.25;0.25;1;0.034391806;0.704603743
7;352.6489533;0.540181657;18.533999;368.9133455;0.955923339;-0.010146845;500;0.25;0.25;1;0.037067998;0.705297907
8;350.686476;0.464236968;18.3425795;369.1431165;0.950008218;0.01015905;500;0.25;0.25;1;0.036685159;0.701372952
9;352.9430478;0.563588748;14.675105;371.7660982;0.949360728;-0.016665856;500;0.25;0.25;1;0.02935021;0.705886096
10;348.1747674;0.52148253;15.449309;371.0302849;0.938390331;-0.017655254;500;0.25;0.25;1;0.030898618;0.696349535
11;350.9021355;0.499512855;14.781525;371.8609913;0.943637204;0.031131344;500;0.25;0.25;1;0.02956305;0.701804271
12;347.211246;0.534321782;18.9537225;368.5060608;0.942197978;-0.001063208;500;0.25;0.25;1;0.037907445;0.694422492
13;351.2783462;0.525257929;16.7536055;370.2274189;0.948802463;-0.016583592;500;0.25;0.25;1;0.033507211;0.702556692
14;342.7852093;0.521431624;19.151426;368.3365231;0.930622613;0.039045313;500;0.25;0.25;1;0.038302852;0.685570419
15;351.4860397;0.467714847;16.3208085;370.5389166;0.948587401;-0.02295378;500;0.25;0.25;1;0.032641617;0.702972079
16;352.4335622;0.563644996;12.832522;373.2582443;0.944226163;0.02102304;500;0.25;0.25;1;0.025665044;0.704867124
17;352.2416789;0.61006911;17.4498655;369.6044669;0.953007213;-0.025875406;500;0.25;0.25;1;0.034899731;0.704483358
18;348.415537;0.47699778;15.43284;371.4932951;0.93788899;-0.005344261;500;0.25;0.25;1;0.03086568;0.696831074
19;349.3031807;0.531853106;18.255318;369.1111248;0.946336939;-0.001656033;500;0.25;0.25;1;0.036510636;0.698606361
0;351.7677112;0.532141363;14.841473;371.9699925;0.945692788;0.017762675;500;0.25;0.4;1;0.029682946;0.703535422
1;349.7386826;0.554075703;18.3298905;369.0155404;0.947778001;-0.0424631;500;0.25;0.4;1;0.036659781;0.699477365
2;351.5571534;0.522933439;15.5820925;371.0061392;0.947579959;-0.002300381;500;0.25;0.4;1;0.031164185;0.703114307
3;352.2092255;0.641378205;15.471985;370.9482409;0.949473335;0.028702592;500;0.25;0.4;1;0.03094397;0.704418451
4;350.9405649;0.441026786;18.019366;369.312427;0.950245234;-0.012965611;500;0.25;0.4;1;0.036038732;0.70188113
5;353.736227;0.563342093;14.4848635;372.0051688;0.95089179;0.008088835;500;0.25;0.4;1;0.028969727;0.707472454
6;351.1340416;0.518188578;16.313607;370.397312;0.947982491;0.0192504;500;0.25;0.4;1;0.032627214;0.702268083
7;349.2593845;0.385273651;17.076387;370.1664285;0.943533304;0.012247935;500;0.25;0.4;1;0.034152774;0.698518769
8;351.3851769;0.61841504;15.2152845;371.4730476;0.945922528;-0.00599095;500;0.25;0.4;1;0.030430569;0.702770354
9;348.5381946;0.465742489;16.8938745;370.1408753;0.941638703;-0.009018128;500;0.25;0.4;1;0.033787749;0.697076389
10;350.3688916;0.375865946;19.840122;367.8628663;0.95244944;0.00400684;500;0.25;0.4;1;0.039680244;0.700737783
11;349.6106483;0.582504336;16.575841;370.3394268;0.944033567;0.024474172;500;0.25;0.4;1;0.033151682;0.699221297
12;349.2985527;0.521212558;17.9515945;369.3329957;0.945739719;-0.00486401;500;0.25;0.4;1;0.035903189;0.698597105
13;350.5622663;0.597712172;13.869085;372.6426238;0.94076281;-0.006283592;500;0.25;0.4;1;0.02773817;0.701124533
14;353.1093736;0.522052215;17.7401305;369.4082896;0.955873702;0.015247126;500;0.25;0.4;1;0.035480261;0.706218747
15;344.9184775;0.336547555;19.8353285;367.682899;0.938105628;0.014597658;500;0.25;0.4;1;0.039670657;0.689836955
16;351.9039736;0.568529124;18.537011;368.924074;0.953861416;-0.02492696;500;0.25;0.4;1;0.037074022;0.703807947
17;352.1940865;0.574959654;15.6970085;371.0765736;0.949120336;0.014713918;500;0.25;0.4;1;0.031394017;0.704388173
18;353.641542;0.596594931;17.343724;369.8033906;0.956297906;0.02484847;500;0.25;0.4;1;0.034687448;0.707283084
19;332.7797502;0.383066473;18.8664095;368.5541747;0.902932936;-0.003306033;500;0.25;0.4;1;0.037732819;0.6655595
0;416.6306772;0.59751005;11.7214185;430.4816956;0.967831359;0.030383133;500;0.4;0.1;1;0.023442837;0.833261354
1;413.8388528;0.582836093;15.2941995;427.1340089;0.968873651;0.010940732;500;0.4;0.1;1;0.030588399;0.827677706
2;410.2591485;0.470167042;16.5052885;426.1037795;0.962815576;-0.040091043;500;0.4;0.1;1;0.033010577;0.820518297
3;413.7358839;0.720418003;17.2933175;425.4025499;0.972574277;-0.056699447;500;0.4;0.1;1;0.034586635;0.827471768
4;413.1584689;0.601387466;13.849393;428.3765646;0.964479182;-0.059565611;500;0.4;0.1;1;0.027698786;0.826316938
5;413.2661683;0.657674196;12.3024685;429.7840897;0.96156431;-0.035411448;500;0.4;0.1;1;0.024604937;0.826532337
6;415.6989097;0.63388059;12.8103865;429.3194466;0.968275776;-0.0698496;500;0.4;0.1;1;0.025620773;0.831397819
7;415.4408074;0.69826626;14.220038;428.2815848;0.970021495;-0.038552065;500;0.4;0.1;1;0.028440076;0.830881615
8;416.1579069;0.701115392;13.486345;428.8176063;0.970480989;0.013305378;500;0.4;0.1;1;0.02697269;0.832315814
9;413.3584459;0.664899405;13.4400525;428.7557131;0.964088813;0.014681872;500;0.4;0.1;1;0.026880105;0.826716892
10;416.064101;0.634160288;12.9648385;429.0524411;0.969724135;-0.012295318;500;0.4;0.1;1;0.025929677;0.832128202
11;416.3507753;0.66003077;12.3439335;429.765208;0.96878438;0.013772399;500;0.4;0.1;1;0.024687867;0.832701551
12;412.1819125;0.735234241;15.92347;426.6181896;0.966156064;0.052736792;500;0.4;0.1;1;0.03184694;0.824363825
13;409.0644522;0.569370108;16.369845;426.1822227;0.959842339;-0.032883592;500;0.4;0.1;1;0.03273969;0.818128904
14;403.1854677;0.525668327;16.3175655;426.1864811;0.946032066;0.075847126;500;0.4;0.1;1;0.032635131;0.806370935
15;415.0712432;0.689931853;11.822908;430.1433081;0.964961307;-0.03550378;500;0.4;0.1;1;0.023645816;0.830142486
16;416.3390858;0.746433312;12.783429;429.4056029;0.969573044;-0.010022707;500;0.4;0.1;1;0.025566858;0.832678172
17;407.648307;0.474314674;20.9422065;422.0762255;0.965823211;-0.049483748;500;0.4;0.1;1;0.041884413;0.815296614
18;415.427147;0.675712302;12.007642;430.0654444;0.965974662;0.098455739;500;0.4;0.1;1;0.024015284;0.830854294
19;407.8410281;0.397072421;18.51539;424.2994532;0.96120929;0.077993967;500;0.4;0.1;1;0.03703078;0.815682056
0;414.137522;0.644619184;12.198567;430.0282605;0.963047748;-0.016923582;500;0.4;0.25;1;0.024397134;0.828275044
1;415.3717505;0.731221062;14.336712;427.9968302;0.970504049;-0.0087631;500;0.4;0.25;1;0.028673424;0.830743501
2;415.4826885;0.897121699;11.552688;430.4618493;0.965202918;-0.009200381;500;0.4;0.25;1;0.023105376;0.830965377
3;414.8760655;0.690136281;14.3357285;428.0917999;0.969128702;0.023498391;500;0.4;0.25;1;0.028671457;0.829752131
4;409.2871234;0.526313479;16.3092905;426.3306641;0.960025355;-0.002765611;500;0.4;0.25;1;0.032618581;0.818574247
5;417.0902664;0.602950706;12.3712985;429.7952849;0.970438336;0.031338835;500;0.4;0.25;1;0.024742597;0.834180533
6;416.5867943;0.813572377;11.232969;430.754776;0.967114076;0.031715407;500;0.4;0.25;1;0.022465938;0.833173589
7;406.8693767;0.5386239;13.4737725;428.8235439;0.948808426;-0.010146845;500;0.4;0.25;1;0.026947545;0.813738753
8;414.5031182;0.634046461;13.6201915;428.7348888;0.966800161;0.01015905;500;0.4;0.25;1;0.027240383;0.829006236
9;405.9619419;0.367247755;22.190145;421.0206933;0.964224301;-0.016665856;500;0.4;0.25;1;0.04438029;0.811923884
10;414.4564128;0.709972064;13.386766;428.7168949;0.96674097;-0.017655254;500;0.4;0.25;1;0.026773532;0.828912826
11;412.2002333;0.577085359;12.4457585;429.7528391;0.959151435;0.031131344;500;0.4;0.25;1;0.024891517;0.824400467
12;414.0887815;0.56405157;14.173912;428.1560405;0.967138269;-0.001063208;500;0.4;0.25;1;0.028347824;0.828177563
13;413.9145009;0.688389803;12.211345;429.902705;0.962814808;-0.016583592;500;0.4;0.25;1;0.02442269;0.827829002
14;408.199221;0.429831734;16.088239;426.4332799;0.957246928;0.039045313;500;0.4;0.25;1;0.032176478;0.816398442
15;405.9038596;0.725683767;17.3729105;425.3191953;0.954348417;-0.02295378;500;0.4;0.25;1;0.034745821;0.811807719
16;415.6439406;0.599869279;13.3542225;428.8797023;0.96913939;0.02102304;500;0.4;0.25;1;0.026708445;0.831287881
17;417.2793561;0.80229677;13.0524895;429.0873869;0.972479159;-0.025875406;500;0.4;0.25;1;0.026104979;0.834558712
18;416.0986055;0.710657142;14.6400725;427.8920506;0.972434972;-0.005344261;500;0.4;0.25;1;0.029280145;0.832197211
19;415.2488333;0.718449223;13.013052;429.1959287;0.967506906;-0.001656033;500;0.4;0.25;1;0.026026104;0.830497667
0;417.5118156;0.78454551;11.9533065;430.2766167;0.970339642;0.017762675;500;0.4;0.4;1;0.023906613;0.835023631
1;414.8771872;0.686176732;13.069073;429.1252742;0.966806396;-0.0424631;500;0.4;0.4;1;0.026138146;0.829754374
2;414.1611536;0.68728959;14.6697055;427.6499492;0.968455133;-0.002300381;500;0.4;0.4;1;0.029339411;0.828322307
3;410.89628;0.701511116;14.573576;427.6762894;0.960777851;0.028702592;500;0.4;0.4;1;0.029147152;0.82179256
4;417.1543734;0.727533709;13.5331645;428.7601105;0.972930185;-0.012965611;500;0.4;0.4;1;0.027066329;0.834308747
5;413.1651949;0.722859036;13.391955;428.8537115;0.963420286;0.008088835;500;0.4;0.4;1;0.02678391;0.82633039
6;416.1563061;0.666671408;10.221654;431.537813;0.964350045;0.0192504;500;0.4;0.4;1;0.020443308;0.832312612
7;411.2064465;0.683950047;17.306683;425.5217116;0.966357811;0.012247935;500;0.4;0.4;1;0.034613366;0.822412893
8;410.1803613;0.597605572;14.8077395;427.6476976;0.959141314;-0.00599095;500;0.4;0.4;1;0.029615479;0.820360723
9;411.8578429;0.52060103;17.2663935;425.4321773;0.968089792;-0.009018128;500;0.4;0.4;1;0.034532787;0.823715686
10;416.4166888;0.728629025;11.315357;430.6807395;0.966888229;0.00400684;500;0.4;0.4;1;0.022630714;0.832833378
11;414.9594337;0.768480361;12.313028;429.7676632;0.965544814;0.024474172;500;0.4;0.4;1;0.024626056;0.829918867
12;414.0973503;0.677672708;14.432232;427.9547655;0.967620473;-0.00486401;500;0.4;0.4;1;0.028864464;0.828194701
13;411.9733273;0.616181949;12.8269505;429.4720628;0.959256391;-0.006283592;500;0.4;0.4;1;0.025653901;0.823946655
14;412.0216037;0.721959648;10.7850445;431.0983743;0.955738735;0.015247126;500;0.4;0.4;1;0.021570089;0.824043207
15;414.7100414;0.630615917;14.141083;428.0759457;0.968793031;0.014597658;500;0.4;0.4;1;0.028282166;0.829420083
16;416.0230935;0.680142394;12.806427;429.3633243;0.968932815;-0.02492696;500;0.4;0.4;1;0.025612854;0.832046187
17;415.7677356;0.743362867;12.3291145;429.7916242;0.967367815;0.014713918;500;0.4;0.4;1;0.024658229;0.831535471
18;410.8910787;0.812105319;12.240152;429.8478012;0.955914613;0.02484847;500;0.4;0.4;1;0.024480304;0.821782157
19;406.6049258;0.53815446;17.846373;424.8846967;0.956986128;-0.003306033;500;0.4;0.4;1;0.035692746;0.813209852
0;19.21791319;0.165064902;0.285844;22.95747746;0.837617164;0.155196454;50;0.1;0.1;10;0.00571688;0.384358264
1;18.69884458;4.116009003;0.1609365;22.8926596;0.816637105;0.333884318;50;0.1;0.1;10;0.00321873;0.373976892
2;18.56580727;2.770432531;1.0210155;22.50358048;0.82464343;0.016251945;50;0.1;0.1;10;0.02042031;0.371316145
3;14.54365466;0.746964711;0.1638225;22.99809693;0.631992442;-0.005038872;50;0.1;0.1;10;0.00327645;0.290873093
4;18.696653;0.105421446;0.211446;23.00473879;0.812705949;0.04100986;50;0.1;0.1;10;0.00422892;0.37393306
5;19.12167742;3.006095052;0.094292;23.05625464;0.829350803;0.040753533;50;0.1;0.1;10;0.00188584;0.382433548
6;17.81023194;0.614221118;0.6839185;22.65014498;0.785487307;0.049969157;50;0.1;0.1;10;0.01367837;0.356204639
7;18.79857742;2.234046054;0.134552;22.9540976;0.818186404;0.267651526;50;0.1;0.1;10;0.00269104;0.375971548
8;12.29489007;0.407207858;0.2124445;22.90825834;0.537335109;0.274661353;50;0.1;0.1;10;0.00424889;0.245897801
9;19.60334246;0.449453887;0.168937;23.01192759;0.851445462;-0.077655728;50;0.1;0.1;10;0.00337874;0.392066849
10;19.375468;2.831777168;0.1061425;22.99068286;0.842787835;-0.367002869;50;0.1;0.1;10;0.00212285;0.38750936
11;19.76491063;2.497209951;0.124863;22.97473188;0.860558022;-0.404727006;50;0.1;0.1;10;0.00249726;0.395298213
12;17.81982383;2.105286189;1.82252;22.11699244;0.805737828;-0.124920016;50;0.1;0.1;10;0.0364504;0.356396477
13;19.43971792;2.052447015;0.013374;23.08354771;0.842306085;-0.044500953;50;0.1;0.1;10;0.00026748;0.388794358
14;19.14885229;1.200246037;0.1582155;22.92007578;0.834879018;-0.248340589;50;0.1;0.1;10;0.00316431;0.382977046
15;17.75730023;1.828611146;0.172597;22.95975608;0.772853761;-0.096351159;50;0.1;0.1;10;0.00345194;0.355146005
16;19.06717708;4.385943641;0.027145;22.89383757;0.832858024;-0.066836632;50;0.1;0.1;10;0.0005429;0.381343542
17;19.46894787;0.070997572;0.1478685;22.97815782;0.847340676;0.08777222;50;0.1;0.1;10;0.00295737;0.389378957
18;19.36765293;2.074067949;0.081683;22.98076993;0.843140685;-0.287934047;50;0.1;0.1;10;0.00163366;0.387353059
19;19.43366403;1.478458812;0.0863715;23.02385952;0.843556009;0.106549518;50;0.1;0.1;10;0.00172743;0.388673281
0;15.72153632;4.858066405;0.065353;22.95887598;0.684950212;0.053296454;50;0.1;0.25;10;0.00130706;0.314430726
1;16.05533767;0.773195866;0.19119;22.98127314;0.698898622;0.033934318;50;0.1;0.25;10;0.0038238;0.321106753
2;15.32543385;2.565426192;0.5384545;22.71923989;0.673525501;0.074651945;50;0.1;0.25;10;0.01076909;0.306508677
3;14.88461234;3.129758057;0.4877895;22.82459613;0.652265524;0.004811128;50;0.1;0.25;10;0.00975579;0.297692247
4;15.78808275;0.795595865;0.165357;22.93403484;0.688128669;-0.07538297;50;0.1;0.25;10;0.00330714;0.315761655
5;15.42642039;5.811201801;0.2779355;22.85972138;0.675339836;-0.079846467;50;0.1;0.25;10;0.00555871;0.308528408
6;15.63994378;4.658534476;0.1021265;22.97835654;0.681021067;0.094216206;50;0.1;0.25;10;0.00204253;0.312798876
7;16.00525807;3.464685083;0.410076;22.87048488;0.698933224;0.065301526;50;0.1;0.25;10;0.00820152;0.320105161
8;16.17875788;5.935527453;0.213145;22.93406924;0.705167397;0.102761353;50;0.1;0.25;10;0.0042629;0.323575158
9;15.85623211;0.566379117;0.251554;22.89835387;0.692662804;0.069587295;50;0.1;0.25;10;0.00503108;0.317124642
10;15.75448677;2.904434768;0.207993;22.98056972;0.68527724;-0.113402869;50;0.1;0.25;10;0.00415986;0.315089735
11;16.34226226;2.649924366;0.088663;23.01883003;0.709646561;0.065322994;50;0.1;0.25;10;0.00177326;0.326845245
12;16.02075309;0.99779336;0.0602895;22.94431433;0.698151258;-0.102420016;50;0.1;0.25;10;0.00120579;0.320415062
13;15.82222183;0.650576356;0.309945;22.79624618;0.694358053;0.184099047;50;0.1;0.25;10;0.0061989;0.316444437
14;15.44436798;3.044244094;0.1691895;22.82943808;0.676885207;0.010859411;50;0.1;0.25;10;0.00338379;0.30888736
15;15.7444183;0.146431247;0.2505265;22.93807387;0.685989812;-0.085301159;50;0.1;0.25;10;0.00501053;0.314888366
16;15.83592606;2.094262506;0.1529855;22.97559162;0.689419203;-0.045286632;50;0.1;0.25;10;0.00305971;0.316718521
17;12.96177034;4.998658066;2.4328735;21.88698221;0.59346291;0.11997222;50;0.1;0.25;10;0.04865747;0.259235407
18;16.16368816;3.343352087;0.104978;22.86099756;0.706372105;0.154124109;50;0.1;0.25;10;0.00209956;0.323273763
19;15.57627373;1.603713501;0.383212;22.76484939;0.684096738;-0.048500482;50;0.1;0.25;10;0.00766424;0.311525475
0;14.422589;0.331683226;9.3045575;18.68690589;0.772599521;0.022396454;50;0.1;0.4;10;0.18609115;0.28845178
1;14.47896734;0.299859287;8.286838;19.22049616;0.754442521;-0.025015682;50;0.1;0.4;10;0.16573676;0.289579347
2;14.85564184;0.535194732;7.7911965;19.3877965;0.767297257;0.082051945;50;0.1;0.4;10;0.15582393;0.297112837
3;12.23512262;2.484911254;1.265367;22.42001149;0.544247377;-0.056338872;50;0.1;0.4;10;0.02530734;0.244702452
4;13.51883466;0.292800035;8.0068645;19.28943308;0.701465322;-0.082791965;50;0.1;0.4;10;0.16013729;0.270376693
5;14.6401115;0.414699084;6.557184;20.03715691;0.730647257;-0.141446467;50;0.1;0.4;10;0.13114368;0.29280223
6;14.99440429;0.462009586;8.753884;19.03671332;0.788743769;0.049469157;50;0.1;0.4;10;0.17507768;0.299888086
7;14.5185093;0.457567787;7.878397;19.34669251;0.751071079;-0.057048474;50;0.1;0.4;10;0.15756794;0.290370186
8;13.88820315;4.120043382;0.202871;22.84789169;0.608406439;0.060861353;50;0.1;0.4;10;0.00405742;0.277764063
9;12.27808883;4.546333309;1.725741;22.25782155;0.552453329;-0.062162705;50;0.1;0.4;10;0.03451482;0.245561777
10;14.00503554;0.294587161;6.956649;19.79595222;0.708430043;-0.050802869;50;0.1;0.4;10;0.13913298;0.280100711
11;14.43754033;0.360706243;7.525325;19.60463487;0.736153998;0.034372994;50;0.1;0.4;10;0.1505065;0.288750807
12;15.36464252;0.372093575;9.0963275;18.94504725;0.811755624;-0.048920016;50;0.1;0.4;10;0.18192655;0.30729285
13;14.97322524;0.461530542;7.8018115;19.49798252;0.768055928;-0.089300953;50;0.1;0.4;10;0.15603623;0.299464505
14;14.14354652;2.415057609;0.1135755;22.89971907;0.617187169;-0.090937095;50;0.1;0.4;10;0.00227151;0.28287093
15;13.69378079;0.392199829;10.846001;18.03771148;0.760258803;-0.006251159;50;0.1;0.4;10;0.21692002;0.273875616
16;12.83465839;3.219125369;0.6561005;22.79772232;0.562611912;-0.053736632;50;0.1;0.4;10;0.01312201;0.256693168
17;13.84665342;0.455192663;0.135508;22.9846707;0.602442582;-0.01982778;50;0.1;0.4;10;0.00271016;0.276933068
18;12.340749;2.296899204;12.4084505;17.25016203;0.716231132;-0.074825891;50;0.1;0.4;10;0.24816901;0.24681498
19;14.4711031;0.349669058;9.261517;18.81507044;0.769826261;0.015449518;50;0.1;0.4;10;0.18523034;0.289422062
0;34.70078514;1.346408493;0.092556;38.30853709;0.905807339;0.155196454;50;0.25;0.1;10;0.00185112;0.694015703
1;31.38025024;1.244990964;0.1913855;38.10731401;0.823041719;0.333884318;50;0.25;0.1;10;0.00382771;0.627605005
2;33.52491197;0.524003514;0.14957;38.18066063;0.878040088;0.016251945;50;0.25;0.1;10;0.0029914;0.670498239
3;34.15488969;2.710727905;0.0446105;38.3245584;0.890869451;-0.005038872;50;0.25;0.1;10;0.00089221;0.683097794
4;34.04590084;2.702971853;0.011707;38.3612363;0.887421292;0.04100986;50;0.25;0.1;10;0.00023414;0.680918017
5;30.6489437;0.090543779;0.2402155;38.14701603;0.803453513;0.040753533;50;0.25;0.1;10;0.00480431;0.612978874
6;33.96037399;5.35765246;0.053017;38.2655005;0.887459597;0.049969157;50;0.25;0.1;10;0.00106034;0.67920748
7;26.78873734;0.983133391;0.1676585;38.16448104;0.701654228;0.267651526;50;0.25;0.1;10;0.00335317;0.535774747
8;31.52483724;0.068180126;0.1457435;38.17537815;0.825735333;0.274661353;50;0.25;0.1;10;0.00291487;0.630496745
9;34.18038855;1.595786201;0.0457205;38.29710089;0.892315234;-0.077655728;50;0.25;0.1;10;0.00091441;0.683607771
10;34.32852706;2.063773805;0.0102775;38.32797732;0.895545667;-0.367002869;50;0.25;0.1;10;0.00020555;0.686570541
11;32.52997229;0.92590508;1.2797315;37.32898104;0.871345097;-0.404727006;50;0.25;0.1;10;0.02559463;0.650599446
12;34.64723349;1.477819908;0.1254505;38.17282868;0.907577347;-0.124920016;50;0.25;0.1;10;0.00250901;0.69294467
13;33.40236387;0.2907078;0.2833255;38.15482326;0.875353992;-0.044500953;50;0.25;0.1;10;0.00566651;0.668047277
14;34.01909748;4.162695396;0.0412015;38.25622836;0.88898003;-0.248340589;50;0.25;0.1;10;0.00082403;0.68038195
15;32.78413771;1.814150091;0.015167;38.33607694;0.85512389;-0.096351159;50;0.25;0.1;10;0.00030334;0.655682754
16;34.08052602;1.431728232;0.114135;38.18358025;0.892458791;-0.066836632;50;0.25;0.1;10;0.0022827;0.68161052
