Replicate;mean.fitness;mean.learning.rate;mean.learning.episodes;mean.best.fitness;performance;environmental.mean.location;lifespan;env_sd;env_change;change_rate;learning_prop_life;fitness_prop_life
14;292.2433142;4.895168109;0;383.0832965;0.762883073;0.013665655;500;0.25;0.1;1;0;0.584486628
15;282.4977785;1.009412112;0;382.9561452;0.73770779;-0.061316265;500;0.25;0.1;1;0;0.564995557
16;284.1583818;0.912222127;0;383.2098269;0.741506761;0.091999419;500;0.25;0.1;1;0;0.568316764
17;290.3855522;1.291122376;0;382.9236392;0.758420827;-0.030867494;500;0.25;0.1;1;0;0.580771104
18;285.1984125;0.185547229;0;383.104535;0.744337586;0.094780215;500;0.25;0.1;1;0;0.570396825
19;285.9410207;0.535462246;0;383.2149051;0.746222889;0.038888589;500;0.25;0.1;1;0;0.571882041
0;220.1620739;0.152435764;0;383.1354519;0.57460099;0.012749509;500;0.25;0.25;1;0;0.440324148
1;218.44276;0.088079889;0;383.1449655;0.570130153;-5.47E-05;500;0.25;0.25;1;0;0.43688552
2;217.4464468;1.34416435;0;383.1413565;0.567476287;0.016663586;500;0.25;0.25;1;0;0.434892894
3;220.4137678;1.674624819;0;383.29303;0.575167941;-0.027436501;500;0.25;0.25;1;0;0.440827536
4;218.4733124;0.531042203;0;383.1285097;0.570271233;0.007065813;500;0.25;0.25;1;0;0.436946625
5;219.3709313;4.738016022;0;383.1112084;0.572501882;-0.00470461;500;0.25;0.25;1;0;0.438741863
6;218.9401354;2.553543569;0;383.0043977;0.571678855;0.005343726;500;0.25;0.25;1;0;0.437880271
7;217.5524372;1.269850693;0;383.233255;0.567741992;-0.003835941;500;0.25;0.25;1;0;0.435104874
8;213.6882576;0.040916993;0;383.286686;0.557518442;-0.03467753;500;0.25;0.25;1;0;0.427376515
9;216.9804805;4.592040268;0;383.1629775;0.5662182;-0.018151787;500;0.25;0.25;1;0;0.433960961
10;216.4694672;1.617226507;0;383.117969;0.565034828;-0.021253387;500;0.25;0.25;1;0;0.432938934
11;215.9465314;2.692943687;0;382.9091335;0.563875638;0.004062477;500;0.25;0.25;1;0;0.431893063
12;220.0702894;2.022285952;0;383.4177275;0.573951862;-0.02100984;500;0.25;0.25;1;0;0.440140579
13;219.6964553;2.93848813;0;383.0501985;0.573464562;-0.021485731;500;0.25;0.25;1;0;0.439392911
14;221.0921335;0.927924546;0;383.3501083;0.576703;-0.004485375;500;0.25;0.25;1;0;0.442184267
15;221.1260923;5.664273098;0;383.1456885;0.577096552;0.008129826;500;0.25;0.25;1;0;0.442252185
16;218.7953066;2.402305857;0;383.1279861;0.571012679;0.035698705;500;0.25;0.25;1;0;0.437590613
17;223.838118;1.65438665;0;382.9666814;0.584561976;0.028132506;500;0.25;0.25;1;0;0.447676236
18;217.4295048;0.630468905;0;382.9958722;0.567664192;0.021340409;500;0.25;0.25;1;0;0.43485901
19;218.3846206;3.616976457;0;383.0384266;0.570202379;-0.007411867;500;0.25;0.25;1;0;0.436769241
0;156.612368;0.530453615;0;383.1949522;0.408684717;-0.034595036;500;0.25;0.4;1;0;0.313224736
1;157.1308925;1.790501351;0;383.0980533;0.41014471;-0.000964307;500;0.25;0.4;1;0;0.314261785
2;156.7033225;0.91289323;0;383.3388754;0.40877135;0.018111523;500;0.25;0.4;1;0;0.313406645
3;157.6164818;1.032639012;0;383.1663945;0.411343606;0.00027296;500;0.25;0.4;1;0;0.315232964
4;157.9447052;1.900296885;0;383.1001082;0.412278114;-0.017874453;500;0.25;0.4;1;0;0.31588941
5;156.7293677;0.1773141;0;383.3208383;0.408860163;0.01814539;500;0.25;0.4;1;0;0.313458735
6;158.8226582;0.717993606;0;383.105792;0.414557801;-0.025499356;500;0.25;0.4;1;0;0.317645316
7;157.1686765;1.2996882;0;382.9668675;0.41038557;0.009619354;500;0.25;0.4;1;0;0.314337353
8;156.9057134;1.033146365;0;383.1551916;0.409507648;-0.01352753;500;0.25;0.4;1;0;0.313811427
9;157.5329975;1.493009102;0;383.172477;0.411117369;-0.03568595;500;0.25;0.4;1;0;0.315065995
10;156.2515073;0.637499273;0;382.7635035;0.408211021;-0.007303387;500;0.25;0.4;1;0;0.312503015
11;156.7832626;1.829347545;0;383.1946473;0.409133327;0.027268088;500;0.25;0.4;1;0;0.313566525
12;156.353725;3.923708342;0;383.3931475;0.407807488;-0.00245984;500;0.25;0.4;1;0;0.31270745
13;156.8262896;2.675305996;0;383.2950452;0.409140559;0.014414269;500;0.25;0.4;1;0;0.313652579
14;157.1134872;1.406421107;0;383.2777027;0.409921713;-0.0206438;500;0.25;0.4;1;0;0.314226974
15;156.6792685;2.169379122;0;383.0906297;0.408971193;0.011579826;500;0.25;0.4;1;0;0.313358537
16;156.8922278;0.810378738;0;383.172294;0.409443953;-0.016594339;500;0.25;0.4;1;0;0.313784456
17;156.6321327;3.075121115;0;382.8439189;0.409127134;-0.017860379;500;0.25;0.4;1;0;0.313264265
18;157.4407631;1.82354972;0;383.2664189;0.410753515;-0.011111514;500;0.25;0.4;1;0;0.314881526
19;157.0292932;6.27156192;0;383.0683539;0.409902865;0.001271831;500;0.25;0.4;1;0;0.314058586
0;360.5296496;1.385319803;0;440.6648555;0.818152287;0.052100975;500;0.4;0.1;1;0;0.721059299
1;355.2744855;1.700291268;0;440.6114891;0.806356677;0.04383088;500;0.4;0.1;1;0;0.710548971
2;348.8079944;1.269213824;0;440.6506534;0.791562204;0.004223789;500;0.4;0.1;1;0;0.697615989
3;361.6555479;2.244754157;0;440.6470675;0.820766578;0.092873096;500;0.4;0.1;1;0;0.723311096
4;358.5647863;5.420015521;0;440.7554703;0.813496431;0.061025547;500;0.4;0.1;1;0;0.717129573
5;341.9182462;1.146974633;0;440.7316571;0.775782765;-0.01755979;500;0.4;0.1;1;0;0.683836492
6;362.563938;2.208179381;0;440.5772269;0.822914967;0.087193726;500;0.4;0.1;1;0;0.725127876
7;353.5712394;1.001560282;0;440.7537789;0.802195648;-0.008277877;500;0.4;0.1;1;0;0.707142479
8;317.659845;1.93632805;0;440.633177;0.720946521;0.05617247;500;0.4;0.1;1;0;0.63531969
9;342.4186487;2.144030413;0;440.7709132;0.776876195;0.01041405;500;0.4;0.1;1;0;0.684837297
10;352.3933365;3.626134262;0;440.6325228;0.799730361;-0.127203387;500;0.4;0.1;1;0;0.704786673
11;354.5988073;0.657781438;0;440.5008398;0.804995855;0.009862477;500;0.4;0.1;1;0;0.709197615
12;355.3344547;0.254058496;0;440.6490916;0.806394818;-0.062549864;500;0.4;0.1;1;0;0.710668909
13;358.5925832;2.458253224;0;440.6420876;0.813795964;-0.074385731;500;0.4;0.1;1;0;0.717185166
14;358.4769862;0.112586976;0;440.6363509;0.813557838;0.013665655;500;0.4;0.1;1;0;0.716953972
15;349.117315;0.419549299;0;440.6046469;0.792365945;-0.061316265;500;0.4;0.1;1;0;0.69823463
16;358.21992;2.558405839;0;440.7240164;0.812793633;0.091999419;500;0.4;0.1;1;0;0.71643984
17;363.5555045;3.498583709;0;440.547799;0.825263989;-0.030867494;500;0.4;0.1;1;0;0.727111009
18;351.8503974;0.677328468;0;440.6785144;0.798406642;0.094780215;500;0.4;0.1;1;0;0.703700795
19;347.8726135;1.691953975;0;440.7345365;0.78932263;0.038888589;500;0.4;0.1;1;0;0.695745227
0;298.8884541;3.293206327;0;440.6874477;0.678225026;0.012749509;500;0.4;0.25;1;0;0.597776908
1;295.9770982;1.295512051;0;440.6872982;0.671628373;-5.47E-05;500;0.4;0.25;1;0;0.591954196
2;290.6434244;5.234465822;0;440.6893073;0.65952021;0.016663586;500;0.4;0.25;1;0;0.581286849
3;289.8627454;1.306686057;0;440.7865663;0.657641836;-0.027436501;500;0.4;0.25;1;0;0.579725491
4;294.2041992;5.352736499;0;440.6835276;0.667579714;0.007065813;500;0.4;0.25;1;0;0.588408398
5;294.1450221;5.773894595;0;440.6799295;0.667449747;-0.00470461;500;0.4;0.25;1;0;0.588290044
6;296.9189061;2.829730396;0;440.5999857;0.673904235;0.005343726;500;0.4;0.25;1;0;0.593837812
7;296.7417967;1.384231937;0;440.7368716;0.673359806;-0.003835941;500;0.4;0.25;1;0;0.593483593
8;287.4445451;0.130939677;0;440.7757401;0.652107689;-0.03467753;500;0.4;0.25;1;0;0.57488909
9;293.2478955;2.397454941;0;440.7162479;0.665402516;-0.018151787;500;0.4;0.25;1;0;0.586495791
10;293.5249892;2.896560995;0;440.6644597;0.666098063;-0.021253387;500;0.4;0.25;1;0;0.587049978
11;294.3897423;1.74181476;0;440.5433307;0.668206883;0.004062477;500;0.4;0.25;1;0;0.588779485
12;295.5671079;2.136050242;0;440.8540704;0.670459238;-0.02100984;500;0.4;0.25;1;0;0.591134216
13;294.3861779;1.258672215;0;440.6327587;0.66810153;-0.021485731;500;0.4;0.25;1;0;0.588772356
14;300.7011254;2.970533929;0;440.7806885;0.682199545;-0.004485375;500;0.4;0.25;1;0;0.601402251
15;298.7796259;4.485181489;0;440.6951313;0.677975972;0.008129826;500;0.4;0.25;1;0;0.597559252
16;294.4570938;3.080880761;0;440.6992862;0.668155679;0.035698705;500;0.4;0.25;1;0;0.588914188
17;299.3043768;0.560135413;0;440.5868559;0.679364839;0.028132506;500;0.4;0.25;1;0;0.598608754
18;290.7230623;2.526081197;0;440.6070335;0.659824128;0.021340409;500;0.4;0.25;1;0;0.581446125
19;295.9528291;0.966655198;0;440.6372935;0.671660933;-0.007411867;500;0.4;0.25;1;0;0.591905658
0;248.5875764;0.254674879;0;440.7396125;0.56402556;-0.034595036;500;0.4;0.4;1;0;0.497175153
1;249.0639;0.749196171;0;440.67719;0.56516938;-0.000964307;500;0.4;0.4;1;0;0.4981278
2;247.6837399;1.022881133;0;440.7908021;0.561904075;0.018111523;500;0.4;0.4;1;0;0.49536748
3;250.8741379;1.38097;0;440.6920356;0.569272763;0.00027296;500;0.4;0.4;1;0;0.501748276
4;251.2619935;2.26343149;0;440.6670549;0.570181485;-0.017874453;500;0.4;0.4;1;0;0.502523987
5;248.5518177;1.572517676;0;440.7912771;0.563878614;0.01814539;500;0.4;0.4;1;0;0.497103635
6;247.6897862;1.843842121;0;440.6631083;0.562080162;-0.025499356;500;0.4;0.4;1;0;0.495379572
7;248.7208318;0.236270842;0;440.6029835;0.564495884;0.009619354;500;0.4;0.4;1;0;0.497441664
8;247.5488922;3.429642444;0;440.7048593;0.561707832;-0.01352753;500;0.4;0.4;1;0;0.495097784
9;248.3958467;0.958539295;0;440.7361782;0.563603668;-0.03568595;500;0.4;0.4;1;0;0.496791693
10;248.3819644;4.477655171;0;440.5017385;0.56389979;-0.007303387;500;0.4;0.4;1;0;0.496763929
11;247.6256725;1.078031251;0;440.7008799;0.561885308;0.027268088;500;0.4;0.4;1;0;0.495251345
12;247.3756716;0.595526796;0;440.8632986;0.561114285;-0.00245984;500;0.4;0.4;1;0;0.494751343
13;247.9621468;3.296338993;0;440.7967986;0.562531319;0.014414269;500;0.4;0.4;1;0;0.495924294
14;247.9553558;0.410428397;0;440.7703105;0.562541862;-0.0206438;500;0.4;0.4;1;0;0.495910712
15;250.9470973;0.133861587;0;440.6659149;0.569440139;0.011579826;500;0.4;0.4;1;0;0.501894195
16;250.2773905;3.006936964;0;440.7214113;0.567894106;-0.016594339;500;0.4;0.4;1;0;0.500554781
17;247.6148937;2.172761906;0;440.5205657;0.562095775;-0.017860379;500;0.4;0.4;1;0;0.495229787
18;249.8604816;2.536100766;0;440.7613191;0.56686286;-0.011111514;500;0.4;0.4;1;0;0.499720963
19;247.4684493;2.55301881;0;440.6388502;0.5616185;0.001271831;500;0.4;0.4;1;0;0.494936899
0;18.36516435;2.797879796;0;22.97179737;0.798668476;0.295950703;50;0.1;0.1;10;0;0.367303287
1;19.51137647;4.598262884;0;23.03455041;0.846598251;-0.153026685;50;0.1;0.1;10;0;0.390227529
2;16.71754958;2.751380099;0;23.02606581;0.725912811;0.133674365;50;0.1;0.1;10;0;0.334350992
3;18.87819493;6.17530083;0;22.95297727;0.821781562;-0.215017943;50;0.1;0.1;10;0;0.377563899
4;15.75863013;1.77761577;0;23.11698253;0.682032851;0.191570938;50;0.1;0.1;10;0;0.315172603
5;15.49606798;2.434525843;0;22.95718728;0.674571074;0.010745058;50;0.1;0.1;10;0;0.30992136
6;19.82856709;2.291551217;0;23.00071933;0.862218728;0.105578323;50;0.1;0.1;10;0;0.396571342
7;19.51095129;3.758225032;0;23.05279916;0.846431715;-0.244997211;50;0.1;0.1;10;0;0.390219026
8;18.96644514;1.137996926;0;23.0604558;0.822313219;0.104288954;50;0.1;0.1;10;0;0.379328903
9;18.94109236;5.999902686;0;22.96363552;0.82488629;0.031644076;50;0.1;0.1;10;0;0.378821847
10;19.31436121;2.335296657;0;23.01401089;0.839091198;-0.016248808;50;0.1;0.1;10;0;0.386287224
11;19.54255718;3.315139121;0;22.89940446;0.853352364;-0.220670034;50;0.1;0.1;10;0;0.390851144
12;15.63483671;3.291218406;0;22.99690975;0.680554373;-0.224670387;50;0.1;0.1;10;0;0.312696734
13;19.99620214;0.699801763;0;23.1069118;0.865636978;-0.098681376;50;0.1;0.1;10;0;0.399924043
14;19.10040042;0.441440609;0;22.93085437;0.832723314;0.154999868;50;0.1;0.1;10;0;0.382008008
15;19.58648403;1.37015079;0;23.07136904;0.849011567;0.11323133;50;0.1;0.1;10;0;0.391729681
16;18.29415203;2.359301218;0;22.93054602;0.797444729;0.021159854;50;0.1;0.1;10;0;0.365883041
17;17.61592577;3.425696538;0;23.03374595;0.76474516;-0.058291749;50;0.1;0.1;10;0;0.352318515
18;17.43260471;0.169455176;0;23.12693712;0.753993406;0.063980729;50;0.1;0.1;10;0;0.348652094
19;17.18051303;1.108315224;0;23.03284625;0.745562436;-0.118224554;50;0.1;0.1;10;0;0.343610261
0;15.63792386;3.551954475;0;22.9908704;0.680421375;0.064750703;50;0.1;0.25;10;0;0.312758477
1;15.95528321;4.055481457;0;23.11503173;0.690061781;0.048073315;50;0.1;0.25;10;0;0.319105664
2;15.2798179;2.507815098;0;22.97799398;0.665612677;0.023374365;50;0.1;0.25;10;0;0.305596358
3;16.06676888;6.379928727;0;22.99889259;0.698051408;-0.032067943;50;0.1;0.25;10;0;0.321335378
4;14.97180255;1.003331996;0;23.08211137;0.64859208;-0.061579062;50;0.1;0.25;10;0;0.299436051
5;16.1498862;1.527090294;0;23.10024686;0.699063117;0.000245058;50;0.1;0.25;10;0;0.322997724
6;16.27000965;1.66637022;0;23.01055179;0.706584941;-0.020021677;50;0.1;0.25;10;0;0.325400193
7;16.28909629;0.108956711;0;23.07195425;0.706267484;-0.019447211;50;0.1;0.25;10;0;0.325781926
8;13.67917945;5.301275946;0;23.0521604;0.592895834;-0.083061046;50;0.1;0.25;10;0;0.273583589
9;15.96199561;3.167313757;0;23.02774991;0.693222728;0.075694076;50;0.1;0.25;10;0;0.319239912
10;15.37454066;1.560356514;0;23.01055662;0.668219566;0.132751192;50;0.1;0.25;10;0;0.307490813
11;16.05448734;0.742103703;0;23.01294945;0.697543377;-0.071420034;50;0.1;0.25;10;0;0.321089747
12;15.9778608;1.363402264;0;23.12843633;0.690891759;0.007979613;50;0.1;0.25;10;0;0.319557216
13;16.19993098;4.602876348;0;23.08669548;0.701662405;0.097018624;50;0.1;0.25;10;0;0.32399862
14;15.69166265;3.178197095;0;23.10546708;0.679579429;0.037549868;50;0.1;0.25;10;0;0.313833253
15;15.80412942;1.518830537;0;23.05741011;0.685375117;-0.05301867;50;0.1;0.25;10;0;0.316082588
16;16.01944359;0.773650169;0;23.07930785;0.69433878;0.019059854;50;0.1;0.25;10;0;0.320388872
17;16.17148948;3.132375953;0;22.95614481;0.705335844;-0.014141749;50;0.1;0.25;10;0;0.32342979
18;16.1357922;4.612298576;0;23.08290761;0.698738186;0.032980729;50;0.1;0.25;10;0;0.322715844
19;16.11340936;1.260632213;0;22.94630644;0.702543565;-0.035374554;50;0.1;0.25;10;0;0.322268187
0;11.37128357;3.74408254;0;22.99935095;0.49414227;0.021550703;50;0.1;0.4;10;0;0.227425671
1;12.1076873;0.327890632;0;22.94154424;0.526857322;0.048173315;50;0.1;0.4;10;0;0.242153746
2;13.33398156;1.241890067;0;23.07112207;0.579665195;0.064065031;50;0.1;0.4;10;0;0.266679631
3;13.88179897;1.457109622;0;22.97328609;0.604078555;-0.028117943;50;0.1;0.4;10;0;0.277635979
4;14.17629246;3.110280821;0;23.05438035;0.614265166;0.054270938;50;0.1;0.4;10;0;0.283525849
5;14.55368246;0.307154387;0;23.02759822;0.632457457;-0.031258705;50;0.1;0.4;10;0;0.291073649
6;14.11996791;4.741750572;0;23.00390437;0.613188769;0.084378323;50;0.1;0.4;10;0;0.282399358
7;12.093539;1.233241174;0;23.03901568;0.524803838;0.085102789;50;0.1;0.4;10;0;0.24187078
8;14.38296635;3.287484463;0;23.07295158;0.623467893;0.028588954;50;0.1;0.4;10;0;0.287659327
9;14.18044674;3.080697548;0;23.09933441;0.614364592;-0.011255924;50;0.1;0.4;10;0;0.283608935
10;10.65801444;1.298902377;0;22.9232618;0.464879807;-0.020248808;50;0.1;0.4;10;0;0.213160289
11;14.39376369;3.956256931;0;23.02398162;0.625506344;0.038829966;50;0.1;0.4;10;0;0.287875274
12;14.30099592;1.378255605;0;22.94425013;0.623022774;0.021626376;50;0.1;0.4;10;0;0.286019918
13;14.02909249;0.224099458;0;22.95563925;0.610897216;0.033718624;50;0.1;0.4;10;0;0.28058185
14;13.49956938;3.269120999;0;23.05853944;0.584514157;0.011099868;50;0.1;0.4;10;0;0.269991388
15;14.29189387;2.190465173;0;22.9812729;0.621367576;-0.06726867;50;0.1;0.4;10;0;0.285837877
16;14.20649517;0.158313947;0;23.08565855;0.613746406;-0.002040146;50;0.1;0.4;10;0;0.284129903
17;13.90057029;1.692878386;0;23.0978985;0.602282601;-0.109991749;50;0.1;0.4;10;0;0.278011406
18;14.28278944;3.94815925;0;23.15792438;0.61672657;-0.057019271;50;0.1;0.4;10;0;0.285655789
19;14.08566083;0.866449167;0;23.07126221;0.610953786;-0.012524554;50;0.1;0.4;10;0;0.281713217
0;33.86486765;1.061975375;0;38.2825309;0.884315981;0.295950703;50;0.25;0.1;10;0;0.677297353
1;34.12247279;0.331336623;0;38.32323587;0.890260816;-0.153026685;50;0.25;0.1;10;0;0.682449456
2;34.02322816;1.70083238;0;38.30372317;0.88804915;0.133674365;50;0.25;0.1;10;0;0.680464563
3;31.9446606;2.274474737;0;38.27375544;0.834480484;-0.215017943;50;0.25;0.1;10;0;0.638893212
4;33.92607962;0.776845164;0;38.38258665;0.883703748;0.191570938;50;0.25;0.1;10;0;0.678521592
5;34.21104312;0.121277339;0;38.2867646;0.893447238;0.010745058;50;0.25;0.1;10;0;0.684220862
6;34.54972184;3.047843525;0;38.30434071;0.901892854;0.105578323;50;0.25;0.1;10;0;0.690994437
7;34.58600955;1.385937945;0;38.3016881;0.902904896;-0.244997211;50;0.25;0.1;10;0;0.691720191
8;34.77408317;0.625595021;0;38.3255869;0.907268216;0.104288954;50;0.25;0.1;10;0;0.695481663
9;34.44664818;0.230997576;0;38.29051165;0.899557899;0.031644076;50;0.25;0.1;10;0;0.688932964
10;31.93482837;0.810002743;0;38.31402126;0.833400134;-0.016248808;50;0.25;0.1;10;0;0.638696567
11;34.45253575;1.547400209;0;38.21571903;0.901417695;-0.220670034;50;0.25;0.1;10;0;0.689050715
12;34.61901026;5.057355815;0;38.32270268;0.903338434;-0.224670387;50;0.25;0.1;10;0;0.692380205
13;33.94789942;0.228154034;0;38.33628609;0.885340108;-0.098681376;50;0.25;0.1;10;0;0.678957988
14;32.718005;0.629027555;0;38.25490127;0.854930981;0.154999868;50;0.25;0.1;10;0;0.6543601
15;34.42690029;2.91623398;0;38.32184443;0.898266934;0.11323133;50;0.25;0.1;10;0;0.688538006
16;32.16268666;2.374483888;0;38.25020974;0.840700915;0.021159854;50;0.25;0.1;10;0;0.643253733
17;33.48646067;1.17629861;0;38.34019354;0.873040089;-0.058291749;50;0.25;0.1;10;0;0.669729213
18;33.96582936;3.538384905;0;38.36951743;0.885011874;0.063980729;50;0.25;0.1;10;0;0.679316587
19;31.85503806;0.349394834;0;38.33768758;0.830790402;-0.118224554;50;0.25;0.1;10;0;0.637100761
0;28.39940372;6.082024376;0;38.25194006;0.742431385;0.064750703;50;0.25;0.25;10;0;0.567988074
1;29.77693731;1.832685516;0;38.33659995;0.77663738;0.048073315;50;0.25;0.25;10;0;0.595538746
2;29.88579094;7.416497973;0;38.30650559;0.780098661;0.023374365;50;0.25;0.25;10;0;0.597715819
3;27.21877493;0.975850453;0;38.27587023;0.710935924;-0.032067943;50;0.25;0.25;10;0;0.544375499
4;30.33598809;2.094601187;0;38.36318074;0.790735442;-0.061579062;50;0.25;0.25;10;0;0.606719762
5;30.31614169;2.031781414;0;38.34958062;0.790368443;0.000245058;50;0.25;0.25;10;0;0.606322834
6;29.6245904;3.802655784;0;38.3426942;0.772358293;-0.020021677;50;0.25;0.25;10;0;0.592491808
7;29.70741861;2.935048383;0;38.32226929;0.775227293;-0.019447211;50;0.25;0.25;10;0;0.594148372
8;29.3514507;4.556445442;0;38.33201107;0.765509759;-0.083061046;50;0.25;0.25;10;0;0.587029014
9;30.21638938;1.19586058;0;38.31114135;0.78868673;0.075694076;50;0.25;0.25;10;0;0.604327788
10;29.94766153;2.087544116;0;38.280464;0.782352563;0.132751192;50;0.25;0.25;10;0;0.598953231
11;30.43558085;3.681643036;0;38.26165337;0.795383097;-0.071420034;50;0.25;0.25;10;0;0.608711617
12;30.08567351;0.152195424;0;38.41316436;0.783055975;0.007979613;50;0.25;0.25;10;0;0.60171347
13;30.43292798;8.06952396;0;38.3432145;0.793643105;0.097018624;50;0.25;0.25;10;0;0.60865856
14;29.80876231;3.237850169;0;38.36157822;0.777034515;0.037549868;50;0.25;0.25;10;0;0.596175246
15;30.36843395;2.892956058;0;38.33983685;0.791977288;-0.05301867;50;0.25;0.25;10;0;0.607368679
16;30.36859123;4.368133966;0;38.32848466;0.792235624;0.019059854;50;0.25;0.25;10;0;0.607371825
17;30.44396678;4.10316408;0;38.27650483;0.795551013;-0.014141749;50;0.25;0.25;10;0;0.608879336
18;30.12610711;2.105820133;0;38.33900728;0.785659748;0.032980729;50;0.25;0.25;10;0;0.602522142
19;29.85536613;0.249001333;0;38.28970342;0.77982793;-0.035374554;50;0.25;0.25;10;0;0.597107323
0;26.83246799;0.755982209;0;38.29481453;0.700978788;0.021550703;50;0.25;0.4;10;0;0.53664936
1;26.68243979;0.185860015;0;38.27568092;0.696908426;0.048173315;50;0.25;0.4;10;0;0.533648796
2;26.94604172;0.20549721;0;38.35362856;0.702904517;0.064065031;50;0.25;0.4;10;0;0.538920834
3;26.49637002;1.589101465;0;38.25833415;0.692677247;-0.028117943;50;0.25;0.4;10;0;0.5299274
4;26.55348735;5.524111335;0;38.32477685;0.692794025;0.054270938;50;0.25;0.4;10;0;0.531069747
5;27.00969586;1.629204725;0;38.29886225;0.70536233;-0.031258705;50;0.25;0.4;10;0;0.540193917
6;27.22085256;3.205262997;0;38.27467227;0.711206651;0.084378323;50;0.25;0.4;10;0;0.544417051
7;26.92035963;0.095147764;0;38.35991134;0.701900546;0.085102789;50;0.25;0.4;10;0;0.538407193
8;26.81726765;0.135400495;0;38.32455049;0.699793765;0.028588954;50;0.25;0.4;10;0;0.536345353
9;26.81603221;3.689798674;0;38.37374787;0.699047088;-0.011255924;50;0.25;0.4;10;0;0.536320644
10;26.16759591;3.966161023;0;38.24782391;0.684077267;-0.020248808;50;0.25;0.4;10;0;0.523351918
11;27.10890331;5.244174446;0;38.30591858;0.707702471;0.038829966;50;0.25;0.4;10;0;0.542178066
12;26.42433085;3.17652318;0;38.27481969;0.690345315;0.021626376;50;0.25;0.4;10;0;0.528486617
13;26.95773006;1.000960347;0;38.26064436;0.70477339;0.033718624;50;0.25;0.4;10;0;0.539154601
14;26.60203518;2.164133483;0;38.36558958;0.693236403;0.011099868;50;0.25;0.4;10;0;0.532040704
15;26.53004016;2.283047339;0;38.30400091;0.692764235;-0.06726867;50;0.25;0.4;10;0;0.530600803
16;26.87195978;3.666344216;0;38.36389009;0.699902463;-0.002040146;50;0.25;0.4;10;0;0.537439196
17;26.41927811;0.839096228;0;38.34871328;0.689351666;-0.109991749;50;0.25;0.4;10;0;0.528385562
18;25.10872929;0.462376056;0;38.39326856;0.654207328;-0.057019271;50;0.25;0.4;10;0;0.502174586
19;26.76494727;1.639845586;0;38.33936444;0.698286984;-0.012524554;50;0.25;0.4;10;0;0.535298945
0;39.16402778;2.159356932;0;44.05039654;0.889003191;0.295950703;50;0.4;0.1;10;0;0.783280556
1;40.46896603;3.52761486;0;44.07754091;0.918103626;-0.153026685;50;0.4;0.1;10;0;0.809379321
2;38.32981393;1.78140765;0;44.06424189;0.869802793;0.133674365;50;0.4;0.1;10;0;0.766596279
3;39.86665144;3.317559544;0;44.05071064;0.904887638;-0.215017943;50;0.4;0.1;10;0;0.797333029
4;38.18381656;0.648659382;0;44.10486136;0.865644548;0.191570938;50;0.4;0.1;10;0;0.763676331
5;38.49199499;3.869140767;0;44.05659857;0.873746811;0.010745058;50;0.4;0.1;10;0;0.7698399
6;41.2602062;1.639992907;0;44.06442222;0.93632085;0.105578323;50;0.4;0.1;10;0;0.825204124
7;40.84988211;1.279185364;0;44.05896633;0.927102283;-0.244997211;50;0.4;0.1;10;0;0.816997642
8;40.38537338;0.115921951;0;44.07581429;0.916195832;0.104288954;50;0.4;0.1;10;0;0.807707468
9;39.52395002;1.552730812;0;44.05929791;0.896976647;0.031644076;50;0.4;0.1;10;0;0.790479
10;40.38625697;1.9151008;0;44.06603935;0.916440562;-0.016248808;50;0.4;0.1;10;0;0.807725139
11;40.95851175;2.415930696;0;44.01022389;0.930620186;-0.220670034;50;0.4;0.1;10;0;0.819170235
12;40.70764081;3.01967043;0;44.08162515;0.923424111;-0.224670387;50;0.4;0.1;10;0;0.814152816
13;38.03892045;1.738281979;0;44.07670914;0.863099526;-0.098681376;50;0.4;0.1;10;0;0.760778409
14;38.03168134;0.194131945;0;44.03615005;0.863610674;0.154999868;50;0.4;0.1;10;0;0.760633627
15;40.71892707;0.304192839;0;44.06749238;0.923981488;0.11323133;50;0.4;0.1;10;0;0.814378541
16;39.9979868;2.766715104;0;44.03730642;0.908217764;0.021159854;50;0.4;0.1;10;0;0.799959736
17;40.38429167;2.895558339;0;44.08855978;0.915852981;-0.058291749;50;0.4;0.1;10;0;0.807685833
18;40.577901;3.293863819;0;44.09523957;0.920147542;0.063980729;50;0.4;0.1;10;0;0.81155802
19;40.93758212;4.70523682;0;44.08929762;0.928448855;-0.118224554;50;0.4;0.1;10;0;0.818751642
0;35.9141535;3.659164658;0;44.03016506;0.815757759;0.064750703;50;0.4;0.25;10;0;0.71828307
1;37.08849365;3.147196977;0;44.08222818;0.841298206;0.048073315;50;0.4;0.25;10;0;0.741769873
2;37.2635324;0.386017084;0;44.07042499;0.845520626;0.023374365;50;0.4;0.25;10;0;0.745270648
3;35.9107704;3.065104667;0;44.04411481;0.815145377;-0.032067943;50;0.4;0.25;10;0;0.718215408
4;36.97916669;1.563137179;0;44.09521248;0.838595972;-0.061579062;50;0.4;0.25;10;0;0.739583334
5;37.54014388;5.358762625;0;44.08550447;0.851523096;0.000245058;50;0.4;0.25;10;0;0.750802878
6;37.47895869;1.164242957;0;44.0857385;0.850093704;-0.020021677;50;0.4;0.25;10;0;0.749579174
7;37.10494214;0.683937878;0;44.0714822;0.841976802;-0.019447211;50;0.4;0.25;10;0;0.742098843
8;35.70568918;1.80195075;0;44.07606445;0.810047468;-0.083061046;50;0.4;0.25;10;0;0.714113784
